* Block Type = 384-Well Block
* Date Created =
* Passive Reference = ROX
* Barcode = 

"Well","Well Position","Sample Name","Sample Color","Biogroup Name","Biogroup Color","Target Name","Target Color","Task","Reporter","Quencher","Quantity","Comments"
181,"H13","3522103449","""RGB(0,255,146)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
182,"H14","3522103505","""RGB(0,255,182)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
182,"H14","3522103505","""RGB(0,255,182)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
183,"H15","3522103466","""RGB(0,255,219)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
183,"H15","3522103466","""RGB(0,255,219)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
184,"H16","3522103427","""RGB(0,255,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
184,"H16","3522103427","""RGB(0,255,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
185,"H17","3522103483","""RGB(0,219,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
185,"H17","3522103483","""RGB(0,219,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
186,"H18","3522103444","""RGB(0,182,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
186,"H18","3522103444","""RGB(0,182,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
187,"H19","3522103449","""RGB(0,255,146)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
187,"H19","3522103449","""RGB(0,255,146)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
187,"H19","3522103449","""RGB(0,255,146)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
188,"H20","3522103505","""RGB(0,255,182)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
188,"H20","3522103505","""RGB(0,255,182)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
188,"H20","3522103505","""RGB(0,255,182)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
189,"H21","3522103466","""RGB(0,255,219)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
189,"H21","3522103466","""RGB(0,255,219)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
189,"H21","3522103466","""RGB(0,255,219)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
190,"H22","3522103427","""RGB(0,255,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
190,"H22","3522103427","""RGB(0,255,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
190,"H22","3522103427","""RGB(0,255,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
191,"H23","3522103483","""RGB(0,219,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
191,"H23","3522103483","""RGB(0,219,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
191,"H23","3522103483","""RGB(0,219,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
192,"H24","3522103444","""RGB(0,182,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
192,"H24","3522103444","""RGB(0,182,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
192,"H24","3522103444","""RGB(0,182,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
193,"I1","3522103457","""RGB(0,146,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
193,"I1","3522103457","""RGB(0,146,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
194,"I2","3522103513","""RGB(0,109,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
194,"I2","3522103513","""RGB(0,109,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
195,"I3","3522103474","""RGB(0,73,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
195,"I3","3522103474","""RGB(0,73,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
196,"I4","3522103435","""RGB(0,36,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
196,"I4","3522103435","""RGB(0,36,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
197,"I5","3522103491","""RGB(0,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
197,"I5","3522103491","""RGB(0,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
198,"I6","3522103452","""RGB(36,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
198,"I6","3522103452","""RGB(36,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
199,"I7","3522103457","""RGB(0,146,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
199,"I7","3522103457","""RGB(0,146,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
200,"I8","3522103513","""RGB(0,109,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
200,"I8","3522103513","""RGB(0,109,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
201,"I9","3522103474","""RGB(0,73,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
201,"I9","3522103474","""RGB(0,73,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
202,"I10","3522103435","""RGB(0,36,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
202,"I10","3522103435","""RGB(0,36,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
203,"I11","3522103491","""RGB(0,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
203,"I11","3522103491","""RGB(0,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
204,"I12","3522103452","""RGB(36,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
204,"I12","3522103452","""RGB(36,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
205,"I13","3522103457","""RGB(0,146,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
205,"I13","3522103457","""RGB(0,146,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
206,"I14","3522103513","""RGB(0,109,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
206,"I14","3522103513","""RGB(0,109,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
207,"I15","3522103474","""RGB(0,73,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
207,"I15","3522103474","""RGB(0,73,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
208,"I16","3522103435","""RGB(0,36,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
208,"I16","3522103435","""RGB(0,36,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
209,"I17","3522103491","""RGB(0,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
209,"I17","3522103491","""RGB(0,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
210,"I18","3522103452","""RGB(36,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
210,"I18","3522103452","""RGB(36,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
211,"I19","3522103457","""RGB(0,146,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
211,"I19","3522103457","""RGB(0,146,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
211,"I19","3522103457","""RGB(0,146,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
212,"I20","3522103513","""RGB(0,109,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
212,"I20","3522103513","""RGB(0,109,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
212,"I20","3522103513","""RGB(0,109,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
213,"I21","3522103474","""RGB(0,73,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
213,"I21","3522103474","""RGB(0,73,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
213,"I21","3522103474","""RGB(0,73,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
214,"I22","3522103435","""RGB(0,36,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
214,"I22","3522103435","""RGB(0,36,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
214,"I22","3522103435","""RGB(0,36,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
215,"I23","3522103491","""RGB(0,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
215,"I23","3522103491","""RGB(0,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
215,"I23","3522103491","""RGB(0,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
216,"I24","3522103452","""RGB(36,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
216,"I24","3522103452","""RGB(36,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
216,"I24","3522103452","""RGB(36,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
217,"J1","3522103457","""RGB(0,146,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
217,"J1","3522103457","""RGB(0,146,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
218,"J2","3522103513","""RGB(0,109,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
218,"J2","3522103513","""RGB(0,109,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
219,"J3","3522103474","""RGB(0,73,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
219,"J3","3522103474","""RGB(0,73,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
220,"J4","3522103435","""RGB(0,36,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
220,"J4","3522103435","""RGB(0,36,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
221,"J5","3522103491","""RGB(0,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
221,"J5","3522103491","""RGB(0,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
222,"J6","3522103452","""RGB(36,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
222,"J6","3522103452","""RGB(36,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
223,"J7","3522103457","""RGB(0,146,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
223,"J7","3522103457","""RGB(0,146,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
224,"J8","3522103513","""RGB(0,109,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
224,"J8","3522103513","""RGB(0,109,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
225,"J9","3522103474","""RGB(0,73,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
225,"J9","3522103474","""RGB(0,73,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
226,"J10","3522103435","""RGB(0,36,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
226,"J10","3522103435","""RGB(0,36,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
227,"J11","3522103491","""RGB(0,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
227,"J11","3522103491","""RGB(0,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
228,"J12","3522103452","""RGB(36,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
228,"J12","3522103452","""RGB(36,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
229,"J13","3522103457","""RGB(0,146,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
229,"J13","3522103457","""RGB(0,146,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
230,"J14","3522103513","""RGB(0,109,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
230,"J14","3522103513","""RGB(0,109,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
231,"J15","3522103474","""RGB(0,73,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
231,"J15","3522103474","""RGB(0,73,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
232,"J16","3522103435","""RGB(0,36,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
232,"J16","3522103435","""RGB(0,36,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
233,"J17","3522103491","""RGB(0,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
233,"J17","3522103491","""RGB(0,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
234,"J18","3522103452","""RGB(36,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
234,"J18","3522103452","""RGB(36,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
235,"J19","3522103457","""RGB(0,146,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
235,"J19","3522103457","""RGB(0,146,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
235,"J19","3522103457","""RGB(0,146,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
236,"J20","3522103513","""RGB(0,109,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
236,"J20","3522103513","""RGB(0,109,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
236,"J20","3522103513","""RGB(0,109,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
237,"J21","3522103474","""RGB(0,73,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
237,"J21","3522103474","""RGB(0,73,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
237,"J21","3522103474","""RGB(0,73,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
238,"J22","3522103435","""RGB(0,36,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
238,"J22","3522103435","""RGB(0,36,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
238,"J22","3522103435","""RGB(0,36,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
239,"J23","3522103491","""RGB(0,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
239,"J23","3522103491","""RGB(0,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
239,"J23","3522103491","""RGB(0,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
240,"J24","3522103452","""RGB(36,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
240,"J24","3522103452","""RGB(36,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
240,"J24","3522103452","""RGB(36,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
241,"K1","3522103465","""RGB(73,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
241,"K1","3522103465","""RGB(73,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
242,"K2","3522103426","""RGB(109,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
242,"K2","3522103426","""RGB(109,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
243,"K3","3522103482","""RGB(146,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
243,"K3","3522103482","""RGB(146,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
244,"K4","3522103443","""RGB(182,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
244,"K4","3522103443","""RGB(182,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
245,"K5","3522103499","""RGB(219,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
245,"K5","3522103499","""RGB(219,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
246,"K6","3522103460","""RGB(255,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
246,"K6","3522103460","""RGB(255,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
247,"K7","3522103465","""RGB(73,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
247,"K7","3522103465","""RGB(73,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
248,"K8","3522103426","""RGB(109,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
248,"K8","3522103426","""RGB(109,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
249,"K9","3522103482","""RGB(146,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
249,"K9","3522103482","""RGB(146,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
250,"K10","3522103443","""RGB(182,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
250,"K10","3522103443","""RGB(182,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
251,"K11","3522103499","""RGB(219,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
251,"K11","3522103499","""RGB(219,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
252,"K12","3522103460","""RGB(255,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
252,"K12","3522103460","""RGB(255,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
253,"K13","3522103465","""RGB(73,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
253,"K13","3522103465","""RGB(73,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
254,"K14","3522103426","""RGB(109,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
254,"K14","3522103426","""RGB(109,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
255,"K15","3522103482","""RGB(146,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
255,"K15","3522103482","""RGB(146,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
256,"K16","3522103443","""RGB(182,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
256,"K16","3522103443","""RGB(182,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
257,"K17","3522103499","""RGB(219,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
257,"K17","3522103499","""RGB(219,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
258,"K18","3522103460","""RGB(255,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
258,"K18","3522103460","""RGB(255,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
259,"K19","3522103465","""RGB(73,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
259,"K19","3522103465","""RGB(73,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
259,"K19","3522103465","""RGB(73,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
260,"K20","3522103426","""RGB(109,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
260,"K20","3522103426","""RGB(109,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
260,"K20","3522103426","""RGB(109,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
261,"K21","3522103482","""RGB(146,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
261,"K21","3522103482","""RGB(146,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
261,"K21","3522103482","""RGB(146,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
262,"K22","3522103443","""RGB(182,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
262,"K22","3522103443","""RGB(182,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
262,"K22","3522103443","""RGB(182,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
263,"K23","3522103499","""RGB(219,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
263,"K23","3522103499","""RGB(219,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
263,"K23","3522103499","""RGB(219,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
264,"K24","3522103460","""RGB(255,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
264,"K24","3522103460","""RGB(255,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
264,"K24","3522103460","""RGB(255,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
265,"L1","3522103465","""RGB(73,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
265,"L1","3522103465","""RGB(73,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
266,"L2","3522103426","""RGB(109,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
266,"L2","3522103426","""RGB(109,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
267,"L3","3522103482","""RGB(146,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
267,"L3","3522103482","""RGB(146,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
268,"L4","3522103443","""RGB(182,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
268,"L4","3522103443","""RGB(182,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
269,"L5","3522103499","""RGB(219,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
269,"L5","3522103499","""RGB(219,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
270,"L6","3522103460","""RGB(255,0,255)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
