"","Well","Well.Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp.Status","Amp.Score","Curve.Quality","Result.Quality.Issues","Cq","Cq.Confidence","Cq.Mean","Cq.SD","Auto.Threshold","Threshold","Auto.Baseline","Baseline.Start","Baseline.End"
"278",124,"F4","false","16000491010759","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"279",125,"F5","false","16000491010761","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"280",125,"F5","false","16000491010761","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"281",126,"F6","false","16000491010762","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"282",126,"F6","false","16000491010762","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"283",127,"F7","false","16000491010739","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"284",127,"F7","false","16000491010739","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"285",128,"F8","false","16000491010747","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"286",128,"F8","false","16000491010747","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"287",129,"F9","false","16000491010755","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"288",129,"F9","false","16000491010755","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"289",130,"F10","false","16000491010759","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"290",130,"F10","false","16000491010759","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"291",131,"F11","false","16000491010761","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"292",131,"F11","false","16000491010761","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"293",132,"F12","false","16000491010762","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"294",132,"F12","false","16000491010762","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"295",133,"F13","false","16000491010739","RALYL","UNKNOWN","CY5","NFQ-MGB","Inconclusive",0.505253672060124,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"296",133,"F13","false","16000491010739","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"297",134,"F14","false","16000491010747","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"298",134,"F14","false","16000491010747","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"299",135,"F15","false","16000491010755","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0.341339685537156,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"300",135,"F15","false","16000491010755","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.847118425869631,NA,NA,"39.04197292284623",0.896455842930829,39.0419729228462,NA,"true",0.0399999991059303,"true",3,36
"301",136,"F16","false","16000491010759","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"302",136,"F16","false","16000491010759","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"303",137,"F17","false","16000491010761","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"304",137,"F17","false","16000491010761","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"305",138,"F18","false","16000491010762","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"306",138,"F18","false","16000491010762","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"307",139,"F19","false","16000491010739","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.16616158448952,NA,NA,"26.392459329399095",0.887388481356101,26.7627439867315,0.523661584338027,"false",0.12,"true",3,20
"308",139,"F19","false","16000491010739","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.00638678686659,NA,NA,"27.278159834488747",0.979571634179445,27.2471688542316,0.0438278645931506,"true",0.0399999991059303,"true",3,25
"309",139,"F19","false","16000491010739","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.951426730372916,NA,NA,"28.284067448289377",0.958614402276911,28.3158421343511,0.0449361919676175,"true",0.0399999991059303,"true",3,25
"310",140,"F20","false","16000491010747","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.1953101215944,NA,NA,"27.865843615925563",0.892272304111152,27.9150615339358,0.0696046471598612,"false",0.12,"true",3,24
"311",140,"F20","false","16000491010747","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.11435430471223,NA,NA,"27.22772628321298",0.980513075982419,27.2361726028661,0.0119448998057849,"true",0.0399999991059303,"true",3,24
"312",140,"F20","false","16000491010747","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.868075609166238,NA,NA,"31.010085788996093",0.946209765597876,30.973498552118,0.0517421666022814,"true",0.0399999991059303,"true",3,28
"313",141,"F21","false","16000491010755","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.22578378639487,NA,NA,"27.73700576018046",0.908781176796321,27.8878293212544,0.213296725595891,"false",0.12,"true",3,23
"314",141,"F21","false","16000491010755","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.173845113247,NA,NA,"26.98832217208082",0.983424598738852,27.0163744515573,0.039671914090717,"true",0.0399999991059303,"true",3,24
"315",141,"F21","false","16000491010755","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.68470174263842,NA,NA,"35.35031496190179",0.890322892655495,36.0458366199769,0.983616161773764,"true",0.0399999991059303,"true",3,31
"316",142,"F22","false","16000491010759","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"317",142,"F22","false","16000491010759","EpC","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"318",142,"F22","false","16000491010759","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"319",143,"F23","false","16000491010761","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.19136091507904,NA,NA,"26.45342884599986",0.874676657924971,26.6378193714967,0.260767581930981,"false",0.12,"true",3,21
"320",143,"F23","false","16000491010761","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.07776869832257,NA,NA,"26.598109026966327",0.970671554352472,26.6213111173792,0.0328127109368171,"true",0.0399999991059303,"true",3,24
"321",143,"F23","false","16000491010761","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.926251489011693,NA,NA,"28.71941785828644",0.91914033023572,28.7579310016611,0.0544658096893742,"true",0.0399999991059303,"true",3,26
"322",144,"F24","false","16000491010762","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0.944872148653737,NA,NA,"34.13438318704186",0.687669568124939,38.5533994005951,6.24943266155351,"false",0.12,"true",3,30
"323",144,"F24","false","16000491010762","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.953377524486396,NA,NA,"32.238335502254486",0.96096065788722,32.0241961366515,0.302838795074709,"true",0.0399999991059303,"true",3,30
"324",144,"F24","false","16000491010762","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.653905773723683,NA,NA,"37.03634251891801",0.836892662819856,37.036342518918,NA,"true",0.0399999991059303,"true",3,33
"325",145,"G1","false","16000491010812","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"326",145,"G1","false","16000491010812","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"327",146,"G2","false","16000491010816","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"328",146,"G2","false","16000491010816","GYPC1","UNKNOWN","CY5","NFQ-MGB","Amp",1.11196299473252,NA,NA,"34.44155870509687",0.946156979018008,35.1772675133682,1.0404493746147,"true",0.0399999991059303,"true",3,32
"329",147,"G3","false","16000491010836","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"330",147,"G3","false","16000491010836","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"331",148,"G4","false","16000491010847","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"332",148,"G4","false","16000491010847","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"333",149,"G5","false","16000491010581","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"334",149,"G5","false","16000491010581","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"335",150,"G6","false","16000491010857","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"336",150,"G6","false","16000491010857","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"337",151,"G7","false","16000491010812","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"338",151,"G7","false","16000491010812","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"339",152,"G8","false","16000491010816","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"340",152,"G8","false","16000491010816","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"341",153,"G9","false","16000491010836","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"342",153,"G9","false","16000491010836","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"343",154,"G10","false","16000491010847","DPP6","UNKNOWN","VIC","NFQ-MGB","Inconclusive",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"344",154,"G10","false","16000491010847","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"345",155,"G11","false","16000491010581","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"346",155,"G11","false","16000491010581","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"347",156,"G12","false","16000491010857","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"348",156,"G12","false","16000491010857","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"349",157,"G13","false","16000491010812","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"350",157,"G13","false","16000491010812","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"351",158,"G14","false","16000491010816","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"352",158,"G14","false","16000491010816","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"353",159,"G15","false","16000491010836","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0.384799178384688,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"354",159,"G15","false","16000491010836","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"355",160,"G16","false","16000491010847","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"356",160,"G16","false","16000491010847","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.745580277103059,NA,NA,"37.35586996387178",0.888102380163639,37.8378141510245,0.681572005778038,"true",0.0399999991059303,"true",3,34
"357",161,"G17","false","16000491010581","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"358",161,"G17","false","16000491010581","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"359",162,"G18","false","16000491010857","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"360",162,"G18","false","16000491010857","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"361",163,"G19","false","16000491010812","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.15629441182046,NA,NA,"27.939621599812938",0.889547649080534,27.7871356844228,0.215647649615921,"false",0.12,"true",3,22
"362",163,"G19","false","16000491010812","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.02421792083962,NA,NA,"27.898616701793678",0.971684044298101,27.9135753895128,0.0211547790457412,"true",0.0399999991059303,"true",3,25
"363",163,"G19","false","16000491010812","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.950322608528882,NA,NA,"29.191483759765408",0.967437284824507,29.1593234765459,0.045481508702347,"true",0.0399999991059303,"true",3,26
"364",164,"G20","false","16000491010816","COL2A1","UNKNOWN","FAM","NFQ-MGB","Inconclusive",0.861102854093371,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"365",164,"G20","false","16000491010816","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.974903594326757,NA,NA,"31.899758714481344",0.934305505757749,32.2516388732719,0.497633692891514,"true",0.0399999991059303,"true",3,29
"366",164,"G20","false","16000491010816","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.815024370958922,NA,NA,"34.332162759721086",0.903594186690221,34.6047525037336,0.38550011294578,"true",0.0399999991059303,"true",3,31
"367",165,"G21","false","16000491010836","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"368",165,"G21","false","16000491010836","EpC","UNKNOWN","CY5","NFQ-MGB","No Amp",0.386324505735501,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"369",165,"G21","false","16000491010836","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"370",166,"G22","false","16000491010847","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.22846071592042,NA,NA,"25.341474500967912",0.889767216886585,25.3081203273548,0.0471699246855543,"false",0.12,"true",3,21
"371",166,"G22","false","16000491010847","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.15822725212154,NA,NA,"24.639148547065382",0.974166861991605,24.6115448910507,0.0390374647059193,"true",0.0399999991059303,"true",3,21
"372",166,"G22","false","16000491010847","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.780505293331344,NA,NA,"30.889498898203293",0.902020805681831,30.9474671357076,0.0819794676652351,"true",0.0399999991059303,"true",3,28
"373",167,"G23","false","16000491010581","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0,NA,NA,"44.195306457142514",0,44.4106963457504,0.304607301667164,"false",0.12,"true",3,44
"374",167,"G23","false","16000491010581","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.954627781137231,NA,NA,"32.5429858425134",0.971492940775675,32.717957254555,0.247446943935688,"true",0.0399999991059303,"true",3,30
"375",167,"G23","false","16000491010581","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.527467251330218,NA,NA,"40.51536606119206",0.253598037137787,39.8864227210478,0.889460201596145,"true",0.0399999991059303,"true",3,32
"376",168,"G24","false","16000491010857","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0.931852694879626,NA,NA,"33.63706741344071",0.727082288159684,33.8745683448867,0.335877038326079,"false",0.12,"true",3,29
"377",168,"G24","false","16000491010857","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.01698176555918,NA,NA,"31.15350535918281",0.970693295683237,31.2841972619896,0.184826261441894,"true",0.0399999991059303,"true",3,28
"378",168,"G24","false","16000491010857","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.69134477538771,NA,NA,"35.57496699773965",0.810389702750466,35.2487849715065,0.461291045301049,"true",0.0399999991059303,"true",3,32
"379",169,"H1","false","16000491010812","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"380",169,"H1","false","16000491010812","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"381",170,"H2","false","16000491010816","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"382",170,"H2","false","16000491010816","GYPC1","UNKNOWN","CY5","NFQ-MGB","Amp",1.09696832108839,NA,NA,"35.91297632163945",0.938436448511707,35.1772675133682,1.0404493746147,"true",0.0399999991059303,"true",3,32
"383",171,"H3","false","16000491010836","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"384",171,"H3","false","16000491010836","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"385",172,"H4","false","16000491010847","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"386",172,"H4","false","16000491010847","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"387",173,"H5","false","16000491010581","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"388",173,"H5","false","16000491010581","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"389",174,"H6","false","16000491010857","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"390",174,"H6","false","16000491010857","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"391",175,"H7","false","16000491010812","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"392",175,"H7","false","16000491010812","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"393",176,"H8","false","16000491010816","DPP6","UNKNOWN","VIC","NFQ-MGB","Amp",0.794445055670249,NA,NA,"38.53439340359077",0.866898582229319,38.5343934035908,NA,"true",0.0399999991059303,"true",3,35
"394",176,"H8","false","16000491010816","GYPC2","UNKNOWN","CY5","NFQ-MGB","Amp",0.581102787256213,NA,NA,"37.012684025664264",0.628794656856918,37.0126840256643,NA,"true",0.0399999991059303,"true",3,31
"395",177,"H9","false","16000491010836","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"396",177,"H9","false","16000491010836","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"397",178,"H10","false","16000491010847","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"398",178,"H10","false","16000491010847","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"399",179,"H11","false","16000491010581","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"400",179,"H11","false","16000491010581","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"401",180,"H12","false","16000491010857","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"402",180,"H12","false","16000491010857","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"403",181,"H13","false","16000491010812","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"404",181,"H13","false","16000491010812","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"405",182,"H14","false","16000491010816","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"406",182,"H14","false","16000491010816","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"407",183,"H15","false","16000491010836","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"408",183,"H15","false","16000491010836","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"409",184,"H16","false","16000491010847","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",0.772162097752813,NA,NA,"36.6041553698541",0.92155978066068,36.6041553698541,NA,"true",0.0399999991059303,"true",3,33
"410",184,"H16","false","16000491010847","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.682601943494023,NA,NA,"38.319758338177124",0.892710452940991,37.8378141510245,0.681572005778038,"true",0.0399999991059303,"true",3,35
"411",185,"H17","false","16000491010581","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"412",185,"H17","false","16000491010581","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"413",186,"H18","false","16000491010857","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",1.0870086982833,NA,NA,"37.25680956598289",0.980031683204033,37.2568095659829,NA,"true",0.0399999991059303,"true",3,34
"414",186,"H18","false","16000491010857","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"415",187,"H19","false","16000491010812","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.15061287650156,NA,NA,"27.634649769032592",0.884437773013129,27.7871356844228,0.215647649615921,"false",0.12,"true",3,22
"416",187,"H19","false","16000491010812","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.02231986697566,NA,NA,"27.928534077231888",0.969901108237517,27.9135753895128,0.0211547790457412,"true",0.0399999991059303,"true",3,25
"417",187,"H19","false","16000491010812","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.95323068349854,NA,NA,"29.127163193326297",0.956477640497895,29.1593234765459,0.045481508702347,"true",0.0399999991059303,"true",3,26
"418",188,"H20","false","16000491010816","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0.927098899087107,NA,NA,"33.84954401432537",0.684854114284087,33.8495440143254,NA,"false",0.12,"true",3,30
"419",188,"H20","false","16000491010816","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.887428012833087,NA,NA,"32.603519032062366",0.944199431300154,32.2516388732719,0.497633692891514,"true",0.0399999991059303,"true",3,30
